".groups","time","HR1","HR2","Resp1","Resp2","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"19",13.707293,-0.0406626982872301,-0.963291969716843,NA,0.475284201798993,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"20",13.708957,-0.0406626982872301,-0.963291969716843,NA,0.441656758852595,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"21",13.710624,-0.0406626982872301,-0.963291969716843,NA,0.405093270494,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"22",13.712293,-0.0406626982872301,-0.963291969716843,NA,0.378828529099767,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"23",13.713959,-0.0406626982872301,-0.963291969716843,NA,0.363807635700534,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"24",13.715625,-0.0406626982872301,-1.10102755381045,NA,0.357481553843445,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"25",13.717292,0.12771724493629,-1.10241882233664,NA,0.359850424543392,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"26",13.718958,0.148528249154927,-1.10241882233664,NA,0.350946295624451,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"27",13.720624,0.148528249154927,-1.10241882233664,NA,0.33200722014412,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"28",13.722293,0.148528249154927,-1.10241882233664,NA,0.319499885133051,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"29",13.723959,0.148528249154927,-1.10241882233664,NA,0.312066695364551,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"30",13.725624,0.148528249154927,-0.971639580874032,NA,0.295672573314996,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"31",13.727291,0.148528249154927,-0.963291969716843,NA,0.264910854218422,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"32",13.728958,0.148528249154927,-0.963291969716843,NA,0.229078887018092,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"33",13.730625,0.148528249154927,-0.963291969716843,NA,0.20110660271516,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"34",13.732292,0.148528249154927,-0.963291969716843,NA,0.197982699828712,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"35",13.733959,0.313750213675149,-0.942191881359896,NA,0.214472673545728,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"36",13.735624,0.334170905919221,-0.611623830434387,NA,0.233573986658472,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"37",13.737291,0.334170905919221,-0.611623830434387,NA,0.243021945915389,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"38",13.738959,0.334170905919221,-0.611623830434387,NA,0.221573330971295,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"39",13.740626,0.334170905919221,-0.611623830434387,NA,0.164572374946505,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"40",13.742292,0.334170905919221,-0.611623830434387,NA,0.102503183485044,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"41",13.743958,0.334170905919221,-0.559105405867347,NA,0.0585357915869604,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"42",13.745624,0.334170905919221,-0.417111146852755,NA,0.0398881554282913,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"43",13.747292,0.334170905919221,-0.417111146852755,NA,0.0383174610618085,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"44",13.748959,0.334170905919221,-0.417111146852755,NA,0.0312559160392672,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"45",13.750626,0.876659428600448,-0.417111146852755,NA,0.0174184580662328,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"46",13.752291,0.943708571853184,-0.417111146852755,NA,0.00224305721453521,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"47",13.753958,0.943708571853184,-0.147969858000362,NA,-0.00209374680062001,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"48",13.755623,0.943708571853184,-0.0093213152582216,NA,-0.00265512708279161,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"49",13.757293,0.943708571853184,-0.0093213152582216,NA,-0.0121481470072384,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"50",13.758959,0.943708571853184,-0.0093213152582216,NA,-0.0323018350242757,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"51",13.760624,0.943708571853184,-0.0093213152582216,NA,-0.0554191016110307,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"52",13.762292,0.943708571853184,0.0227622396124943,NA,-0.0912901721702044,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"53",13.763958,0.943708571853184,0.20456905054655,NA,-0.172527249945089,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"54",13.765624,0.943708571853184,0.20456905054655,NA,-0.279923349538731,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"55",13.767293,1.25342671152985,0.20456905054655,NA,-0.378378049336692,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"56",13.76896,1.29170648160225,0.20456905054655,NA,-0.44818563165975,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"57",13.770623,1.29170648160225,0.20456905054655,NA,-0.493400973296792,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"58",13.772292,1.29170648160225,0.61047752995562,NA,-0.534416628671141,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"59",13.773958,1.29170648160225,0.705690630063922,NA,-0.584950641781993,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"60",13.775626,1.29170648160225,0.705690630063922,NA,-0.66287213121235,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"61",13.777292,1.29170648160225,0.705690630063922,NA,-0.744303083880975,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"62",13.778959,1.29170648160225,0.705690630063922,NA,-0.799621213061646,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"63",13.780623,1.29170648160225,0.747291325064483,NA,-0.819327915922176,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"64",13.782292,1.29170648160225,0.784182507423471,NA,-0.818594061608437,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"65",13.783958,1.75582988709099,0.784182507423471,NA,-0.827879699905959,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"66",13.785626,1.81319345406151,0.784182507423471,NA,-0.84902501104822,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"67",13.787292,1.81319345406151,0.784182507423471,NA,-0.872613982060946,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"68",13.788957,1.81319345406151,0.813852437065381,NA,-0.888037421696632,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"69",13.790624,1.81319345406151,0.890146541858863,NA,-0.89097565924941,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"70",13.792292,1.81319345406151,0.890146541858863,NA,-0.886696562373626,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"71",13.793959,1.81319345406151,0.890146541858863,NA,-0.886935390321306,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"72",13.795625,1.81319345406151,0.890146541858863,NA,-0.890709782081676,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"73",13.797292,1.81319345406151,0.890146541858863,NA,-0.898428360351049,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"74",13.798957,1.81319345406151,0.890146541858863,NA,-0.910863181659163,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"75",13.800625,2.08137298410148,0.890146541858863,NA,-0.939631950116863,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"76",13.802292,2.11451876871316,0.890146541858863,NA,-1.04039067940385,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"77",13.80396,2.11451876871316,0.890146541858863,NA,-1.24744835666538,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"78",13.805624,2.11451876871316,0.890146541858863,NA,-1.38494319576719,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"79",13.807292,2.11451876871316,0.869292231192897,NA,-1.27375596658656,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"80",13.808958,2.11451876871316,0.863410246133266,NA,-0.904770069221998,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"81",13.810625,2.11451876871316,0.863410246133266,NA,-0.437653921685232,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"82",13.812292,2.11451876871316,0.863410246133266,NA,-0.0444355797069307,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"83",13.81396,2.11451876871316,0.863410246133266,NA,0.211070977733234,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"84",13.815623,2.11451876871316,0.825380931552564,NA,0.341310478893284,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"85",13.817291,2.2839803818075,0.784182507423471,NA,0.385277781054619,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"86",13.818959,2.30492507556073,0.784182507423471,NA,0.362195809854173,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"87",13.820625,2.30492507556073,0.784182507423471,NA,0.304140543175219,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"88",13.822292,2.30492507556073,0.784182507423471,NA,0.246546946430769,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"89",13.823958,2.30492507556073,0.789431651721891,NA,0.200124626290453,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"90",13.825624,2.30492507556073,0.81042822891557,NA,0.168243986080438,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"91",13.827291,2.30492507556073,0.81042822891557,NA,0.141382751696106,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"92",13.82896,2.30492507556073,0.81042822891557,NA,0.103600561368958,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"93",13.830625,2.30492507556073,0.81042822891557,NA,0.0682537238532254,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"94",13.832293,2.30492507556073,0.81042822891557,NA,0.0443227276314756,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"95",13.833957,2.34122939766164,0.307942853029077,NA,0.0277955452124663,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"96",13.835624,2.34571644870782,-0.0559258674404534,NA,0.0218881686164161,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"97",13.837293,2.34571644870782,-0.0559258674404534,NA,0.0137546988978368,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"98",13.838959,2.34571644870782,-0.0559258674404534,NA,-0.00814982359952121,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"99",13.840625,2.34571644870782,-0.0559258674404534,NA,-0.041644199766697,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"100",13.842292,2.34571644870782,-0.0559258674404534,NA,-0.0742427083295934,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"101",13.843958,2.34571644870782,-0.483799808154361,NA,-0.0964445131006332,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"102",13.845624,2.34571644870782,-1.35251356657351,NA,-0.103226331113796,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"103",13.847293,2.34571644870782,-1.35251356657351,NA,-0.104253285628995,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"104",13.848959,2.34571644870782,-1.35251356657351,NA,-0.119258575326693,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"105",13.850624,1.62423021188726,-1.35251356657351,NA,-0.150055507867107,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"106",13.852291,1.53505775565101,-1.35251356657351,NA,-0.184655106192011,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"107",13.853958,1.53505775565101,-1.35251356657351,NA,-0.211113364244473,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"108",13.855625,1.53505775565101,-1.53236372217726,NA,-0.224681067140264,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"109",13.857292,1.53505775565101,-1.53792609812377,NA,-0.230760558820884,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"110",13.858959,1.53505775565101,-1.53792609812377,NA,-0.245149622180218,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"111",13.860624,1.53505775565101,-1.53792609812377,NA,-0.254096876016818,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"112",13.862291,1.53505775565101,-1.53792609812377,NA,-0.2603818520331,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"113",13.863959,1.53505775565101,-1.53792609812377,NA,-0.278745753410985,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"114",13.865626,1.53505775565101,-1.47538622311485,NA,-0.208136225170029,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"115",13.867292,0.477706807448911,-1.44595569369888,NA,-0.059213974207556,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"116",13.868958,0.347022982390224,-1.44595569369888,NA,0.068355446867978,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"117",13.870624,0.347022982390224,-1.44595569369888,NA,0.125567617560829,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"118",13.872292,0.347022982390224,-1.44595569369888,NA,0.133063443580127,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"119",13.873959,0.347022982390224,-1.44595569369888,NA,0.120608931465377,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"120",13.875626,0.347022982390224,-0.951289089945867,NA,0.105449112759165,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"121",13.877291,0.347022982390224,-0.758918744041916,NA,0.0802974788189909,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"122",13.878958,0.347022982390224,-0.758918744041916,NA,0.0462553303066518,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"123",13.880623,0.347022982390224,-0.758918744041916,NA,0.0144999754177685,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"124",13.882293,0.347022982390224,-0.758918744041916,NA,-0.00463082903655604,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"125",13.883959,-0.195428241329942,-0.758918744041916,NA,-0.00714641291134019,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"126",13.885624,-0.262472774598725,-0.510234400726357,NA,0.00262644465507699,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"127",13.887292,-0.262472774598725,-0.482602807024628,NA,0.0157420666289705,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"128",13.888958,-0.262472774598725,-0.482602807024628,NA,0.0481879650306668,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"129",13.890624,-0.262472774598725,-0.482602807024628,NA,0.153651451052528,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"130",13.892293,-0.262472774598725,-0.482602807024628,NA,0.289117701206579,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"131",13.89396,-0.262472774598725,-0.421949435230619,NA,0.393601076046159,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"132",13.895623,-0.262472774598725,-0.193777227053163,NA,0.431551561236278,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"133",13.897292,-0.262472774598725,-0.193777227053163,NA,0.405541165837533,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"134",13.898958,-0.262472774598725,-0.193777227053163,NA,0.355085351893662,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"135",13.900626,-0.261838692260662,-0.193777227053163,NA,0.307927555768359,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"136",13.902292,-0.261760322533485,-0.193777227053163,NA,0.274857640833693,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"137",13.903959,-0.261760322533485,-0.168684355009782,NA,0.255924545666706,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"138",13.905623,-0.261760322533485,-0.148153823337925,NA,0.246198755025136,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"139",13.907292,-0.261760322533485,-0.148153823337925,NA,0.231639422594354,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"140",13.908958,-0.261760322533485,-0.148153823337925,NA,0.197147430169075,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"141",13.910626,-0.261760322533485,-0.148153823337925,NA,0.161501327005215,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"142",13.912292,-0.261760322533485,-0.148153823337925,NA,0.133896674933609,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"143",13.913957,-0.261760322533485,-0.241178962364828,NA,0.103465603708238,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"144",13.915624,-0.261760322533485,-0.261599114834148,NA,0.0558481246764445,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"145",13.917292,-0.125805609460369,-0.261599114834148,NA,-0.0070407158405607,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"146",13.918959,-0.109002217956951,-0.261599114834148,NA,-0.0683528611664824,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
"147",13.920625,-0.109002217956951,-0.261599114834148,NA,-0.110702564921506,"Study1","G1","T1","Synchronous","Study1_G1_T1_Synchronous.csv",0.259993076796759,20,0,NA,NA,NA
